"COUNTRY","Country","SEX","Gender","AGE","Age","YEAR","Year","Value","Flag Codes","Flags"
"JPN","Japan","M","Male","Y2","2 years","2021","2021",468457,,
"KOR","Korea","F","Female","Y2","2 years","2000","2000",308212,,
"KOR","Korea","F","Female","Y2","2 years","2005","2005",229980,,
"KOR","Korea","F","Female","Y2","2 years","2010","2010",234528,,
"KOR","Korea","F","Female","Y2","2 years","2011","2011",218361,,
"KOR","Korea","F","Female","Y2","2 years","2012","2012",214806,,
"KOR","Korea","F","Female","Y2","2 years","2013","2013",233235,,
"KOR","Korea","F","Female","Y2","2 years","2014","2014",228991,,
"KOR","Korea","F","Female","Y2","2 years","2015","2015",225620,,
"KOR","Korea","F","Female","Y2","2 years","2016","2016",212119,,
"KOR","Korea","F","Female","Y2","2 years","2017","2017",215607,,
"KOR","Korea","F","Female","Y2","2 years","2018","2018",209671,,
"KOR","Korea","F","Female","Y2","2 years","2019","2019",188381,,
"KOR","Korea","F","Female","Y2","2 years","2020","2020",169277,,
"KOR","Korea","F","Female","Y2","2 years","2021","2021",155557,,
"KOR","Korea","M","Male","Y2","2 years","2000","2000",335555,,
"KOR","Korea","M","Male","Y2","2 years","2005","2005",250392,,
"KOR","Korea","M","Male","Y2","2 years","2010","2010",249449,,
"KOR","Korea","M","Male","Y2","2 years","2011","2011",232382,,
"KOR","Korea","M","Male","Y2","2 years","2012","2012",228725,,
"KOR","Korea","M","Male","Y2","2 years","2013","2013",246866,,
"KOR","Korea","M","Male","Y2","2 years","2014","2014",242720,,
"KOR","Korea","M","Male","Y2","2 years","2015","2015",237209,,
"KOR","Korea","M","Male","Y2","2 years","2016","2016",222948,,
"KOR","Korea","M","Male","Y2","2 years","2017","2017",226338,,
"KOR","Korea","M","Male","Y2","2 years","2018","2018",219577,,
"KOR","Korea","M","Male","Y2","2 years","2019","2019",198539,,
"KOR","Korea","M","Male","Y2","2 years","2020","2020",178749,,
"KOR","Korea","M","Male","Y2","2 years","2021","2021",164375,,
"LUX","Luxembourg","F","Female","Y2","2 years","2000","2000",2775,,
"LUX","Luxembourg","F","Female","Y2","2 years","2005","2005",2690,,
"LUX","Luxembourg","F","Female","Y2","2 years","2010","2010",2838,,
"LUX","Luxembourg","F","Female","Y2","2 years","2011","2011",2852,,
"LUX","Luxembourg","F","Female","Y2","2 years","2012","2012",2861,,
"LUX","Luxembourg","F","Female","Y2","2 years","2013","2013",3044,,
"LUX","Luxembourg","F","Female","Y2","2 years","2014","2014",3044,,
"LUX","Luxembourg","F","Female","Y2","2 years","2015","2015",3104,,
"LUX","Luxembourg","F","Female","Y2","2 years","2016","2016",3186,,
"LUX","Luxembourg","F","Female","Y2","2 years","2017","2017",3158,,
"LUX","Luxembourg","F","Female","Y2","2 years","2018","2018",3187,,
"LUX","Luxembourg","F","Female","Y2","2 years","2019","2019",3210,,
"LUX","Luxembourg","F","Female","Y2","2 years","2020","2020",3235,,
"LUX","Luxembourg","F","Female","Y2","2 years","2021","2021",3265,,
"LUX","Luxembourg","M","Male","Y2","2 years","2000","2000",2940,,
"LUX","Luxembourg","M","Male","Y2","2 years","2005","2005",2860,,
"LUX","Luxembourg","M","Male","Y2","2 years","2010","2010",2884,,
"LUX","Luxembourg","M","Male","Y2","2 years","2011","2011",3022,,
"LUX","Luxembourg","M","Male","Y2","2 years","2012","2012",3033,,
"LUX","Luxembourg","M","Male","Y2","2 years","2013","2013",3186,,
"LUX","Luxembourg","M","Male","Y2","2 years","2014","2014",3252,,
"LUX","Luxembourg","M","Male","Y2","2 years","2015","2015",3243,,
"LUX","Luxembourg","M","Male","Y2","2 years","2016","2016",3372,,
"LUX","Luxembourg","M","Male","Y2","2 years","2017","2017",3416,,
"LUX","Luxembourg","M","Male","Y2","2 years","2018","2018",3308,,
"LUX","Luxembourg","M","Male","Y2","2 years","2019","2019",3279,,
"LUX","Luxembourg","M","Male","Y2","2 years","2020","2020",3410,,
"LUX","Luxembourg","M","Male","Y2","2 years","2021","2021",3440,,
"MEX","Mexico","F","Female","Y2","2 years","2000","2000",1124942,,
"MEX","Mexico","F","Female","Y2","2 years","2005","2005",1106901,,
"MEX","Mexico","F","Female","Y2","2 years","2010","2010",1104309,,
"MEX","Mexico","F","Female","Y2","2 years","2011","2011",1103879,,
"MEX","Mexico","F","Female","Y2","2 years","2012","2012",1101967,,
"MEX","Mexico","F","Female","Y2","2 years","2013","2013",1099006,,
"MEX","Mexico","F","Female","Y2","2 years","2014","2014",1096378,,
"MEX","Mexico","F","Female","Y2","2 years","2015","2015",1094410,,
"MEX","Mexico","F","Female","Y2","2 years","2016","2016",1092172,,
"MEX","Mexico","F","Female","Y2","2 years","2017","2017",1089089,,
"MEX","Mexico","F","Female","Y2","2 years","2018","2018",1084254,,
"MEX","Mexico","F","Female","Y2","2 years","2019","2019",1077950,,
"MEX","Mexico","F","Female","Y2","2 years","2020","2020",1070438,,
"MEX","Mexico","F","Female","Y2","2 years","2021","2021",1061974,,
"MEX","Mexico","M","Male","Y2","2 years","2000","2000",1168337,,
"MEX","Mexico","M","Male","Y2","2 years","2005","2005",1145230,,
"MEX","Mexico","M","Male","Y2","2 years","2010","2010",1142691,,
"MEX","Mexico","M","Male","Y2","2 years","2011","2011",1141350,,
"MEX","Mexico","M","Male","Y2","2 years","2012","2012",1139703,,
"MEX","Mexico","M","Male","Y2","2 years","2013","2013",1137174,,
"MEX","Mexico","M","Male","Y2","2 years","2014","2014",1134748,,
"MEX","Mexico","M","Male","Y2","2 years","2015","2015",1132637,,
"MEX","Mexico","M","Male","Y2","2 years","2016","2016",1129973,,
"MEX","Mexico","M","Male","Y2","2 years","2017","2017",1127128,,
"MEX","Mexico","M","Male","Y2","2 years","2018","2018",1122880,,
"MEX","Mexico","M","Male","Y2","2 years","2019","2019",1116884,,
"MEX","Mexico","M","Male","Y2","2 years","2020","2020",1109390,,
"MEX","Mexico","M","Male","Y2","2 years","2021","2021",1100800,,
"NLD","Netherlands","F","Female","Y2","2 years","2000","2000",95356,,
"NLD","Netherlands","F","Female","Y2","2 years","2005","2005",98945,,
"NLD","Netherlands","F","Female","Y2","2 years","2010","2010",89211,,
"NLD","Netherlands","F","Female","Y2","2 years","2011","2011",90376,,
"NLD","Netherlands","F","Female","Y2","2 years","2012","2012",90634,,
"NLD","Netherlands","F","Female","Y2","2 years","2013","2013",90515,,
"NLD","Netherlands","F","Female","Y2","2 years","2014","2014",87734,,
"NLD","Netherlands","F","Female","Y2","2 years","2015","2015",85999,,
"NLD","Netherlands","F","Female","Y2","2 years","2016","2016",83887,,
"NLD","Netherlands","F","Female","Y2","2 years","2017","2017",86520,,
"NLD","Netherlands","F","Female","Y2","2 years","2018","2018",84218,,
"NLD","Netherlands","F","Female","Y2","2 years","2019","2019",84851,,
"NLD","Netherlands","F","Female","Y2","2 years","2020","2020",83727,,
"NLD","Netherlands","F","Female","Y2","2 years","2021","2021",83269,,
"NLD","Netherlands","M","Male","Y2","2 years","2000","2000",99191,,
"NLD","Netherlands","M","Male","Y2","2 years","2005","2005",103889,,
"NLD","Netherlands","M","Male","Y2","2 years","2010","2010",92895,,
"NLD","Netherlands","M","Male","Y2","2 years","2011","2011",95310,,
"NLD","Netherlands","M","Male","Y2","2 years","2012","2012",95056,,
"NLD","Netherlands","M","Male","Y2","2 years","2013","2013",94354,,
"NLD","Netherlands","M","Male","Y2","2 years","2014","2014",92438,,
"NLD","Netherlands","M","Male","Y2","2 years","2015","2015",90389,,
"NLD","Netherlands","M","Male","Y2","2 years","2016","2016",88508,,
"NLD","Netherlands","M","Male","Y2","2 years","2017","2017",90346,,
"NLD","Netherlands","M","Male","Y2","2 years","2018","2018",88597,,
"NLD","Netherlands","M","Male","Y2","2 years","2019","2019",89405,,
"NLD","Netherlands","M","Male","Y2","2 years","2020","2020",88224,,
"NLD","Netherlands","M","Male","Y2","2 years","2021","2021",87205,,
"NZL","New Zealand","F","Female","Y2","2 years","2000","2000",27790,,
"NZL","New Zealand","F","Female","Y2","2 years","2005","2005",27190,,
"NZL","New Zealand","F","Female","Y2","2 years","2010","2010",31340,,
"NZL","New Zealand","F","Female","Y2","2 years","2011","2011",30770,,
"NZL","New Zealand","F","Female","Y2","2 years","2012","2012",31310,,
"NZL","New Zealand","F","Female","Y2","2 years","2013","2013",30580,,
"NZL","New Zealand","F","Female","Y2","2 years","2014","2014",30150,,
"NZL","New Zealand","F","Female","Y2","2 years","2015","2015",29890,,
"NZL","New Zealand","F","Female","Y2","2 years","2016","2016",29060,,
"NZL","New Zealand","F","Female","Y2","2 years","2017","2017",29470,,
"NZL","New Zealand","F","Female","Y2","2 years","2018","2018",29470,,
"NZL","New Zealand","F","Female","Y2","2 years","2019","2019",30030,,
"NZL","New Zealand","F","Female","Y2","2 years","2020","2020",29620,,
"NZL","New Zealand","F","Female","Y2","2 years","2021","2021",29250,,
"NZL","New Zealand","M","Male","Y2","2 years","2000","2000",29510,,
"NZL","New Zealand","M","Male","Y2","2 years","2005","2005",28680,,
"NZL","New Zealand","M","Male","Y2","2 years","2010","2010",33070,,
"NZL","New Zealand","M","Male","Y2","2 years","2011","2011",33070,,
"NZL","New Zealand","M","Male","Y2","2 years","2012","2012",32930,,
"NZL","New Zealand","M","Male","Y2","2 years","2013","2013",31970,,
"NZL","New Zealand","M","Male","Y2","2 years","2014","2014",31670,,
"NZL","New Zealand","M","Male","Y2","2 years","2015","2015",31400,,
"NZL","New Zealand","M","Male","Y2","2 years","2016","2016",30920,,
"NZL","New Zealand","M","Male","Y2","2 years","2017","2017",31290,,
"NZL","New Zealand","M","Male","Y2","2 years","2018","2018",31420,,
"NZL","New Zealand","M","Male","Y2","2 years","2019","2019",31370,,
"NZL","New Zealand","M","Male","Y2","2 years","2020","2020",31170,,
"NZL","New Zealand","M","Male","Y2","2 years","2021","2021",31160,,
"NOR","Norway","F","Female","Y2","2 years","2000","2000",29548,,
"NOR","Norway","F","Female","Y2","2 years","2005","2005",27823,,
"NOR","Norway","F","Female","Y2","2 years","2010","2010",29333,,
"NOR","Norway","F","Female","Y2","2 years","2011","2011",30213,,
"NOR","Norway","F","Female","Y2","2 years","2012","2012",30948,,
"NOR","Norway","F","Female","Y2","2 years","2013","2013",30995,,
"NOR","Norway","F","Female","Y2","2 years","2014","2014",30136,,
"NOR","Norway","F","Female","Y2","2 years","2015","2015",30253,,
"NOR","Norway","F","Female","Y2","2 years","2016","2016",29612,,
"NOR","Norway","F","Female","Y2","2 years","2017","2017",29464,,
"NOR","Norway","F","Female","Y2","2 years","2018","2018",29367,,
"NOR","Norway","F","Female","Y2","2 years","2019","2019",29160,,
"NOR","Norway","F","Female","Y2","2 years","2020","2020",28058,,
"NOR","Norway","F","Female","Y2","2 years","2021","2021",27195,,
"NOR","Norway","M","Male","Y2","2 years","2000","2000",31151,,
"NOR","Norway","M","Male","Y2","2 years","2005","2005",28793,,
"NOR","Norway","M","Male","Y2","2 years","2010","2010",30815,,
"NOR","Norway","M","Male","Y2","2 years","2011","2011",32053,,
"NOR","Norway","M","Male","Y2","2 years","2012","2012",32765,,
"NOR","Norway","M","Male","Y2","2 years","2013","2013",32432,,
"NOR","Norway","M","Male","Y2","2 years","2014","2014",32027,,
"NOR","Norway","M","Male","Y2","2 years","2015","2015",31845,,
"NOR","Norway","M","Male","Y2","2 years","2016","2016",30823,,
"NOR","Norway","M","Male","Y2","2 years","2017","2017",31108,,
"NOR","Norway","M","Male","Y2","2 years","2018","2018",31115,,
"NOR","Norway","M","Male","Y2","2 years","2019","2019",31187,,
"NOR","Norway","M","Male","Y2","2 years","2020","2020",29823,,
"NOR","Norway","M","Male","Y2","2 years","2021","2021",28947,,
"POL","Poland","F","Female","Y2","2 years","2000","2000",198769,,
"POL","Poland","F","Female","Y2","2 years","2005","2005",171075,,
"POL","Poland","F","Female","Y2","2 years","2010","2010",194846,,
"POL","Poland","F","Female","Y2","2 years","2011","2011",208362,,
"POL","Poland","F","Female","Y2","2 years","2012","2012",209260,,
"POL","Poland","F","Female","Y2","2 years","2013","2013",200827,,
"POL","Poland","F","Female","Y2","2 years","2014","2014",188742,,
"POL","Poland","F","Female","Y2","2 years","2015","2015",188748,,
"POL","Poland","F","Female","Y2","2 years","2016","2016",179742,,
"POL","Poland","F","Female","Y2","2 years","2017","2017",182396,,
"POL","Poland","F","Female","Y2","2 years","2018","2018",181001,,
"POL","Poland","F","Female","Y2","2 years","2019","2019",187740,,
"POL","Poland","F","Female","Y2","2 years","2020","2020",197176,,
"POL","Poland","F","Female","Y2","2 years","2021","2021",188791,,
"POL","Poland","M","Male","Y2","2 years","2000","2000",208959,,
"POL","Poland","M","Male","Y2","2 years","2005","2005",181311,,
"POL","Poland","M","Male","Y2","2 years","2010","2010",205073,,
"POL","Poland","M","Male","Y2","2 years","2011","2011",218695,,
"POL","Poland","M","Male","Y2","2 years","2012","2012",219742,,
"POL","Poland","M","Male","Y2","2 years","2013","2013",212348,,
"POL","Poland","M","Male","Y2","2 years","2014","2014",199974,,
"POL","Poland","M","Male","Y2","2 years","2015","2015",199967,,
"POL","Poland","M","Male","Y2","2 years","2016","2016",189754,,
"POL","Poland","M","Male","Y2","2 years","2017","2017",193106,,
"POL","Poland","M","Male","Y2","2 years","2018","2018",191036,,
"POL","Poland","M","Male","Y2","2 years","2019","2019",197882,,
"POL","Poland","M","Male","Y2","2 years","2020","2020",207846,,
"POL","Poland","M","Male","Y2","2 years","2021","2021",200257,,
"PRT","Portugal","F","Female","Y2","2 years","2000","2000",53840,,
"PRT","Portugal","F","Female","Y2","2 years","2005","2005",54387,,
"PRT","Portugal","F","Female","Y2","2 years","2010","2010",49295,,
"PRT","Portugal","F","Female","Y2","2 years","2011","2011",49155,,
"PRT","Portugal","F","Female","Y2","2 years","2012","2012",47101,,
"PRT","Portugal","F","Female","Y2","2 years","2013","2013",49177,,
"PRT","Portugal","F","Female","Y2","2 years","2014","2014",46607,,
"PRT","Portugal","F","Female","Y2","2 years","2015","2015",43517,,
"PRT","Portugal","F","Female","Y2","2 years","2016","2016",40548,,
"PRT","Portugal","F","Female","Y2","2 years","2017","2017",40038,,
"PRT","Portugal","F","Female","Y2","2 years","2018","2018",42086,,
"PRT","Portugal","F","Female","Y2","2 years","2019","2019",42672,,
"PRT","Portugal","F","Female","Y2","2 years","2020","2020",42665,,
"PRT","Portugal","F","Female","Y2","2 years","2021","2021",43296,,
"PRT","Portugal","M","Male","Y2","2 years","2000","2000",56763,,
"PRT","Portugal","M","Male","Y2","2 years","2005","2005",58075,,
"PRT","Portugal","M","Male","Y2","2 years","2010","2010",51524,,
"PRT","Portugal","M","Male","Y2","2 years","2011","2011",51975,,
"PRT","Portugal","M","Male","Y2","2 years","2012","2012",48984,,
"PRT","Portugal","M","Male","Y2","2 years","2013","2013",50331,,
"PRT","Portugal","M","Male","Y2","2 years","2014","2014",49080,,
"PRT","Portugal","M","Male","Y2","2 years","2015","2015",46144,,
"PRT","Portugal","M","Male","Y2","2 years","2016","2016",42300,,
"PRT","Portugal","M","Male","Y2","2 years","2017","2017",42534,,
"PRT","Portugal","M","Male","Y2","2 years","2018","2018",43873,,
"PRT","Portugal","M","Male","Y2","2 years","2019","2019",44929,,
"PRT","Portugal","M","Male","Y2","2 years","2020","2020",44359,,
"PRT","Portugal","M","Male","Y2","2 years","2021","2021",44617,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2000","2000",28506,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2005","2005",24708,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2010","2010",26480,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2011","2011",27761,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2012","2012",28893,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2013","2013",28572,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2014","2014",29941,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2015","2015",27392,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2016","2016",27310,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2017","2017",27629,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2018","2018",27741,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2019","2019",29009,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2020","2020",29129,,
"SVK","Slovak Republic","F","Female","Y2","2 years","2021","2021",28901,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2000","2000",30068,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2005","2005",25917,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2010","2010",27875,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2011","2011",29308,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2012","2012",30829,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2013","2013",29331,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2014","2014",31301,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2015","2015",29184,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2016","2016",28632,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2017","2017",28765,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2018","2018",29538,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2019","2019",30349,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2020","2020",30673,,
"SVK","Slovak Republic","M","Male","Y2","2 years","2021","2021",30622,,
"ESP","Spain","F","Female","Y2","2 years","2000","2000",178734,,
"ESP","Spain","F","Female","Y2","2 years","2005","2005",209131,,
"ESP","Spain","F","Female","Y2","2 years","2010","2010",242192,,
"ESP","Spain","F","Female","Y2","2 years","2011","2011",251933,,
"ESP","Spain","F","Female","Y2","2 years","2012","2012",238626,,
"ESP","Spain","F","Female","Y2","2 years","2013","2013",233093,,
"ESP","Spain","F","Female","Y2","2 years","2014","2014",229099,,
"ESP","Spain","F","Female","Y2","2 years","2015","2015",219289,,
"ESP","Spain","F","Female","Y2","2 years","2016","2016",207521,,
"ESP","Spain","F","Female","Y2","2 years","2017","2017",209112,,
"ESP","Spain","F","Female","Y2","2 years","2018","2018",207897,,
"ESP","Spain","F","Female","Y2","2 years","2019","2019",205129,,
